,last,ask1,asize1,bid1,bsize1,oi,volume
2021-01-05 09:15:11.600,0.0427,0.0427,1.0,0.0427,1.0,17996.0,
2021-01-05 09:16:02.661,0.043,0.043,1.0,0.043,1.0,17996.0,
2021-01-05 09:19:53.800,0.0426,0.0426,1.0,0.0426,1.0,17996.0,
2021-01-05 09:21:35.321,0.0426,0.0426,1.0,0.0426,1.0,17996.0,
2021-01-05 09:24:50.290,0.0426,0.0426,1.0,0.0426,1.0,17996.0,
2021-01-05 09:24:51.291,0.0423,0.0423,1.0,0.0423,1.0,17996.0,
2021-01-05 09:25:00.080,0.0423,0.0423,2.0,0.0415,1.0,17997.0,1.0
2021-01-05 09:30:00.451,0.0423,0.0423,22.0,0.0413,1.0,17997.0,1.0
2021-01-05 09:30:00.991,0.0429,0.0449,1.0,0.0434,9.0,18005.0,11.0
2021-01-05 09:30:01.481,0.0449,0.0488,21.0,0.0423,11.0,18034.0,41.0
2021-01-05 09:30:02.011,0.0423,0.0488,21.0,0.0421,1.0,18044.0,52.0
2021-01-05 09:30:02.440,0.0421,0.0488,21.0,0.0416,1.0,18045.0,53.0
2021-01-05 09:30:05.010,0.0416,0.0418,20.0,0.0402,2.0,18046.0,54.0
2021-01-05 09:30:05.471,0.0416,0.0417,20.0,0.0402,2.0,18046.0,54.0
2021-01-05 09:30:05.990,0.0416,0.0415,20.0,0.0402,2.0,18046.0,54.0
2021-01-05 09:30:06.480,0.0416,0.0414,20.0,0.0402,2.0,18046.0,54.0
2021-01-05 09:30:06.971,0.0402,0.041,20.0,0.0401,4.0,18046.0,56.0
2021-01-05 09:30:08.001,0.0402,0.0409,20.0,0.0401,4.0,18046.0,56.0
2021-01-05 09:30:08.520,0.0402,0.041,20.0,0.0401,4.0,18046.0,56.0
2021-01-05 09:30:08.960,0.0401,0.0408,20.0,0.0396,1.0,18050.0,60.0
2021-01-05 09:30:10.501,0.0401,0.0407,20.0,0.0396,1.0,18050.0,60.0
2021-01-05 09:30:11.000,0.0396,0.0407,20.0,0.0384,20.0,18051.0,61.0
2021-01-05 09:30:11.521,0.0396,0.0407,20.0,0.0381,21.0,18051.0,61.0
2021-01-05 09:30:11.980,0.0396,0.0406,20.0,0.0381,21.0,18051.0,61.0
2021-01-05 09:30:13.000,0.0396,0.0409,20.0,0.0381,21.0,18051.0,61.0
2021-01-05 09:30:13.501,0.0396,0.041,20.0,0.0381,21.0,18051.0,61.0
2021-01-05 09:30:13.941,0.0396,0.0409,20.0,0.0381,21.0,18051.0,61.0
2021-01-05 09:30:15.520,0.0396,0.041,20.0,0.0381,21.0,18051.0,61.0
2021-01-05 09:30:15.991,0.0396,0.041,20.0,0.0381,21.0,18051.0,61.0
2021-01-05 09:30:16.531,0.0396,0.0409,20.0,0.0381,21.0,18051.0,61.0
2021-01-05 09:30:17.021,0.0396,0.0488,21.0,0.0381,1.0,18051.0,61.0
2021-01-05 09:30:17.641,0.0396,0.041,20.0,0.0381,21.0,18051.0,61.0
2021-01-05 09:30:18.231,0.0396,0.0412,20.0,0.0381,21.0,18051.0,61.0
2021-01-05 09:30:18.750,0.0396,0.041,20.0,0.0381,21.0,18051.0,61.0
2021-01-05 09:30:19.251,0.0396,0.0413,20.0,0.0381,21.0,18051.0,61.0
2021-01-05 09:30:19.741,0.0396,0.0414,20.0,0.0381,21.0,18051.0,61.0
2021-01-05 09:30:20.240,0.0396,0.0414,20.0,0.0381,21.0,18051.0,61.0
2021-01-05 09:30:20.740,0.0396,0.0413,20.0,0.0381,21.0,18051.0,61.0
2021-01-05 09:30:21.241,0.0396,0.0412,20.0,0.0381,21.0,18051.0,61.0
2021-01-05 09:30:21.741,0.0396,0.0413,20.0,0.0381,21.0,18051.0,61.0
