,last,ask1,asize1,bid1,bsize1,oi,volume
2021-01-05 09:25:00.080,,0.1118,1.0,0.1015,1.0,10223.0,
2021-01-05 09:30:00.451,0.1015,0.1015,2.0,0.1013,1.0,10224.0,1.0
2021-01-05 09:30:00.991,0.1015,0.1015,1.0,0.1,1.0,10224.0,3.0
2021-01-05 09:30:01.481,0.1015,0.11,20.0,0.101,1.0,10224.0,4.0
2021-01-05 09:30:04.430,0.1015,0.1078,20.0,0.1016,20.0,10224.0,4.0
2021-01-05 09:30:05.010,0.1015,0.1078,20.0,0.101,1.0,10224.0,4.0
2021-01-05 09:30:05.481,0.1015,0.1073,20.0,0.1012,20.0,10224.0,4.0
2021-01-05 09:30:05.990,0.1015,0.1078,20.0,0.101,1.0,10224.0,4.0
2021-01-05 09:30:06.480,0.1015,0.1069,20.0,0.101,21.0,10224.0,4.0
2021-01-05 09:30:06.971,0.1015,0.1069,20.0,0.101,1.0,10224.0,4.0
2021-01-05 09:30:07.471,0.1015,0.1064,20.0,0.101,21.0,10224.0,4.0
2021-01-05 09:30:10.501,0.1015,0.106,20.0,0.101,21.0,10224.0,4.0
2021-01-05 09:30:12.521,0.1015,0.1056,20.0,0.101,21.0,10224.0,4.0
2021-01-05 09:30:13.000,0.1015,0.11,20.0,0.101,1.0,10224.0,4.0
2021-01-05 09:30:13.501,0.1015,0.106,20.0,0.101,21.0,10224.0,4.0
2021-01-05 09:30:16.531,0.1015,0.1063,20.0,0.101,21.0,10224.0,4.0
2021-01-05 09:30:17.021,0.1015,0.11,20.0,0.101,1.0,10224.0,4.0
2021-01-05 09:30:17.641,0.1015,0.1064,20.0,0.101,21.0,10224.0,4.0
2021-01-05 09:30:19.251,0.1015,0.1069,20.0,0.101,21.0,10224.0,4.0
2021-01-05 09:30:22.240,0.1015,0.1065,20.0,0.101,21.0,10224.0,4.0
2021-01-05 09:30:24.161,0.1015,0.1065,20.0,0.101,1.0,10224.0,4.0
2021-01-05 09:30:24.661,0.1015,0.1062,20.0,0.101,21.0,10224.0,4.0
2021-01-05 09:30:25.671,0.1015,0.1059,20.0,0.101,21.0,10224.0,4.0
2021-01-05 09:30:28.161,0.1015,0.1059,20.0,0.101,21.0,10224.0,4.0
2021-01-05 09:30:30.620,0.1015,0.1062,20.0,0.101,21.0,10224.0,4.0
