,windcode,strike,release_dt,expiry_dt,ex_info_code,info_name,unit,option_type
130,10002763.SH,4.2,20200727,20210324,510300C2103M04200,300ETF购3月4200,10000.0,C
131,10002764.SH,4.3,20200727,20210324,510300C2103M04300,300ETF购3月4300,10000.0,C
132,10002765.SH,4.2,20200727,20210324,510300P2103M04200,300ETF沽3月4200,10000.0,P
133,10002766.SH,4.3,20200727,20210324,510300P2103M04300,300ETF沽3月4300,10000.0,P
134,10002431.SH,3.1,20200324,20200923,510300C2009M03100,300ETF购9月3100,10000.0,C
135,10002432.SH,3.1,20200324,20200923,510300P2009M03100,300ETF沽9月3100,10000.0,P
136,10002647.SH,4.8,20200703,20200826,510300C2008M04800,300ETF购8月4800,10000.0,C
137,10002648.SH,4.8,20200703,20200826,510300P2008M04800,300ETF沽8月4800,10000.0,P
138,10002649.SH,4.8,20200703,20200923,510300C2009M04800,300ETF购9月4800,10000.0,C
139,10002650.SH,4.8,20200703,20200923,510300P2009M04800,300ETF沽9月4800,10000.0,P
140,10002651.SH,4.8,20200703,20201223,510300C2012M04800,300ETF购12月4800,10000.0,C
141,10002652.SH,4.8,20200703,20201223,510300P2012M04800,300ETF沽12月4800,10000.0,P
